fileId,username,rank,submit_ts
766,Shreyas_2003,770,1717862005.0
769,theabbie,771,1717862035.0
775,indreshrsingh,772,1717861632.0
773,b20181,773,1717862292.0
770,Aviralshukla26,774,1717862348.0
777,darshit901,775,1717862040.0
774,somyakumar,776,1717861541.0
776,jogarao_,777,1717861985.0
780,drexdelta,778,1717861470.0
778,yell0wfl4sh,779,1717862263.0
781,_Anumish,780,1717862307.0
779,Shubham031,781,1717862378.0
782,Sloth_junkie,782,1717861666.0
783,monk45456,783,1717861925.0
786,anton-gorbikov,784,1717862148.0
785,codack_mayank,785,1717862100.0
784,seeavishk,786,1717862334.0
787,ranitmukherjee,787,1717862093.0
788,saidattabadam,788,1717861557.0
789,shashwat_1717,789,1717861563.0
790,0007glitcher,790,1717861629.0
791,syn_anti,791,1717861467.0
795,fweoifhe,792,1717861180.0
793,Lion_9,793,1717861786.0
796,2210030218,794,1717861902.0
792,211FA04639,795,1717861941.0
794,adiiitya24,796,1717862126.0
797,rk_02_04,797,1717862188.0
798,do4z,798,1717862356.0
799,derrick2209,799,1717862357.0
